variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
stop0.0	202606	184	416	416	-0.1390	-3.3198	0.4348	845932065.0000	378153664.5425	-1233205.0000	-3176197.3588	1942992.3588	2.2370	1.5756
stop0.0	202607	89	219	219	-0.1010	-2.6774	0.4944	456458845.0000	187316388.2442	-90525.0000	-1140185.7147	1049660.7147	2.4368	11.5953
stop0.0	202608	128	237	237	0.0226	-1.0604	0.5391	486081485.0000	263952701.9672	1481380.0000	360207.6175	1121172.3825	1.8415	0.7568
stop0.0	202609	243	443	443	-0.0283	-1.3287	0.4650	924406030.0000	509549180.9140	1297210.0000	-831712.8705	2128922.8705	1.8142	1.6412
stop1.5	202509	136	177	177	-0.0972	-1.1015	0.3015	372512590.0000	285605754.4380	-773480.0000	-1628595.9750	855115.9750	1.3043	1.1055
stop1.5	202510	223	374	374	-0.0203	-1.0568	0.4350	793430360.0000	474286607.3213	1248335.0000	-579238.7483	1827573.7483	1.6729	1.4640
stop1.5	202511	373	583	583	-0.1081	-1.5251	0.3110	1221211061.0000	784381135.5244	-2234603.0000	-5038584.0439	2803981.0439	1.5569	1.2548
stop1.5	202512	404	578	578	-0.0596	-0.9518	0.3738	1208949190.0000	848506266.8515	-162115.0000	-2942349.5897	2780234.5897	1.4248	17.1498
stop1.5	202601	326	570	570	-0.0069	-1.0325	0.4969	1193427060.0000	684821807.8650	2493640.0000	-256603.5640	2750243.5640	1.7427	1.1029
stop1.5	202602	246	419	419	-0.0319	-1.2290	0.4350	865351750.0000	511550221.0250	986950.0000	-1005480.9675	1992430.9675	1.6916	2.0188
stop1.5	202603	318	633	633	-0.1253	-1.7988	0.2673	1311570422.0000	660886606.1232	-1868173.0000	-4880768.3986	3012595.3986	1.9846	1.6126
stop1.5	202604	190	304	304	-0.0461	-1.1665	0.4053	630021700.0000	395977417.7045	378360.0000	-1071503.3840	1449863.3840	1.5911	3.8320
stop1.5	202605	275	478	478	-0.1122	-1.6636	0.3018	986756236.0000	569650404.7455	-1545886.0000	-3812101.6879	2266215.6879	1.7322	1.4660
stop1.5	202606	184	356	356	-0.1101	-1.7544	0.3370	723234865.0000	377670912.1405	-861365.0000	-2522953.2547	1661588.2547	1.9150	1.9290
stop1.5	202607	89	189	189	-0.0513	-1.7638	0.4270	394872895.0000	187306616.7788	352875.0000	-556091.3397	908966.3397	2.1082	2.5759
stop1.5	202608	128	230	230	0.0009	-1.0604	0.5000	471228085.0000	263928398.3223	1106380.0000	20176.6875	1086203.3125	1.7854	0.9818
stop1.5	202609	243	429	429	-0.0387	-1.3287	0.4198	895512290.0000	509331138.2125	935110.0000	-1126578.7535	2061688.7535	1.7582	2.2048
stop2.5	202509	136	177	177	-0.1088	-1.1015	0.3162	372512590.0000	285605754.4380	-973555.0000	-1828240.8138	854685.8138	1.3043	0.8779
stop2.5	202510	223	375	375	-0.0300	-1.0568	0.4395	795515960.0000	474290807.9513	978425.0000	-853365.3218	1831790.3218	1.6773	1.8722
stop2.5	202511	373	611	611	-0.1060	-1.6166	0.3646	1280364968.0000	783986714.3701	-1986600.0000	-4927168.2364	2940568.2364	1.6331	1.4802
stop2.5	202512	404	577	577	-0.0598	-0.9518	0.3886	1206446890.0000	848467461.0315	-187655.0000	-2962079.3887	2774424.3887	1.4219	14.7847
stop2.5	202601	326	576	576	-0.0109	-1.0325	0.5153	1206135390.0000	684763719.1530	2378170.0000	-401054.4625	2779224.4625	1.7614	1.1686
stop2.5	202602	246	425	425	-0.0458	-1.2290	0.4350	877725750.0000	511824462.1550	591265.0000	-1428775.4448	2020040.4448	1.7149	3.4165
stop2.5	202603	318	671	671	-0.1600	-2.6690	0.2767	1390303152.0000	661493037.0742	-3054823.0000	-6245952.3801	3191129.3801	2.1018	1.0446
stop2.5	202604	190	306	306	-0.0516	-1.1665	0.4368	634180600.0000	395994920.3295	245980.0000	-1213164.2370	1459144.2370	1.6015	5.9320
stop2.5	202605	275	494	494	-0.1206	-2.2406	0.3673	1020690286.0000	569789025.5355	-1725126.0000	-4069004.6369	2343878.6369	1.7913	1.3587
stop2.5	202606	184	388	388	-0.1220	-2.6469	0.3533	790316665.0000	377988139.7175	-940375.0000	-2756081.5232	1815706.5232	2.0909	1.9308
stop2.5	202607	89	200	200	-0.0764	-2.5448	0.4270	417971895.0000	187193569.8243	145395.0000	-816252.9577	961647.9577	2.2328	6.6140
stop2.5	202608	128	233	233	0.0010	-1.0604	0.5156	477500285.0000	263936399.5222	1115550.0000	14900.9120	1100649.0880	1.8091	0.9866
stop2.5	202609	243	443	443	-0.0269	-1.3287	0.4609	924362380.0000	509445365.3440	1352380.0000	-776561.0910	2128941.0910	1.8144	1.5742
stop3.0	202509	136	177	177	-0.1122	-1.1015	0.3162	372512590.0000	285605754.4380	-1036525.0000	-1891075.4283	854550.4283	1.3043	0.8244
stop3.0	202510	223	375	375	-0.0356	-1.0568	0.4395	795515960.0000	474290807.9513	818435.0000	-1013011.3433	1831446.3433	1.6773	2.2377
stop3.0	202511	373	613	613	-0.1056	-1.6166	0.3753	1284315618.0000	784016518.8401	-1955780.0000	-4905500.9944	2949720.9944	1.6381	1.5082
stop3.0	202512	404	578	578	-0.0605	-0.9518	0.3911	1208406890.0000	848481463.1315	-223315.0000	-3002170.7197	2778855.7197	1.4242	12.4437
stop3.0	202601	326	575	575	-0.0141	-1.0325	0.5184	1203976390.0000	684763719.1530	2241300.0000	-532664.4920	2773964.4920	1.7582	1.2377
stop3.0	202602	246	428	428	-0.0355	-1.2290	0.4431	884195350.0000	511824112.1025	926745.0000	-1108896.8068	2035641.8068	1.7275	2.1966
stop3.0	202603	318	684	684	-0.1752	-3.0678	0.2956	1417578804.0000	661540686.2205	-3613289.0000	-6865951.6778	3252662.6778	2.1428	0.9002
stop3.0	202604	190	313	313	-0.0429	-1.1665	0.4421	649019845.0000	396013583.1285	502690.0000	-991136.4270	1493826.4270	1.6389	2.9717
