variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
w3_take3.0_stop8.0_atr4.5_dev-1.0	202602	82	55	49	0.1816	-0.4520	0.4512	115397390.0000	172863715.6685	1979680.0000	1737821.8660	241858.1340	0.6676	0.1222
w3_take3.0_stop8.0_atr4.5_dev-1.0	202603	28	11	20	-0.6439	-6.4865	0.1071	23023200.0000	58199128.5600	-2129240.0000	-2219937.3340	90697.3340	0.3956	0.0426
w3_take3.0_stop8.0_atr4.5_dev-1.0	202604	50	29	30	0.0396	-0.4960	0.3400	60673780.0000	104563192.1265	449070.0000	303244.7955	145825.2045	0.5803	0.3247
w3_take3.0_stop8.0_atr4.5_dev-1.0	202605	41	31	33	0.0955	-1.3514	0.5366	65032400.0000	86853526.0750	640500.0000	479694.9750	160805.0250	0.7488	0.2511
w3_take3.0_stop8.0_atr4.5_dev-1.0	202606	6	3	4	-0.1919	-2.8928	0.3333	6121900.0000	12245636.5700	-125900.0000	-144299.1050	18399.1050	0.4999	0.1461
w3_take3.0_stop8.0_atr4.5_dev-1.0	202608	23	15	11	0.0099	-1.1628	0.3043	30804300.0000	46743210.4300	106450.0000	55071.4325	51378.5675	0.6590	0.4827
w3_take3.0_stop8.0_atr4.5_dev-1.0	202609	56	35	39	0.0097	-0.8372	0.3571	73795850.0000	118631942.1225	101800.0000	-87849.5150	189649.5150	0.6221	1.8630
w3_take3.0_stop8.0_atr5.0_dev-1.0	202509	86	53	44	-0.0057	-0.7937	0.2674	110010470.0000	177933726.0560	165420.0000	-44739.6290	210159.6290	0.6183	1.2705
w3_take3.0_stop8.0_atr5.0_dev-1.0	202510	108	70	69	0.0778	-0.7922	0.4259	146200320.0000	226429949.3985	1366040.0000	1032105.9430	333934.0570	0.6457	0.2445
w3_take3.0_stop8.0_atr5.0_dev-1.0	202511	133	79	85	-0.0016	-0.9909	0.3459	165026112.0000	278640751.8443	376938.0000	-32549.3243	409487.3243	0.5923	1.0864
w3_take3.0_stop8.0_atr5.0_dev-1.0	202512	167	103	96	-0.0848	-1.0739	0.2156	215724130.0000	350551754.8770	-1281890.0000	-1742067.4945	460177.4945	0.6154	0.3590
w3_take3.0_stop8.0_atr5.0_dev-1.0	202601	185	121	124	0.1036	-0.5769	0.4432	251496900.0000	385887344.4205	2946340.0000	2348207.5030	598132.4970	0.6517	0.2030
w3_take3.0_stop8.0_atr5.0_dev-1.0	202602	104	67	61	0.1423	-0.5318	0.4135	140702190.0000	219281477.2885	2011280.0000	1710939.2160	300340.7840	0.6417	0.1493
w3_take3.0_stop8.0_atr5.0_dev-1.0	202603	41	19	28	-0.5552	-6.5163	0.1220	39521200.0000	85258086.7950	-2661090.0000	-2788492.4265	127402.4265	0.4635	0.0479
w3_take3.0_stop8.0_atr5.0_dev-1.0	202604	74	45	47	0.0876	-0.4807	0.4189	93954080.0000	154688609.8115	1101770.0000	873132.3005	228637.6995	0.6074	0.2075
w3_take3.0_stop8.0_atr5.0_dev-1.0	202605	59	44	46	0.0411	-1.3514	0.4915	91067800.0000	122383754.8100	532800.0000	312345.1100	220454.8900	0.7441	0.4138
w3_take3.0_stop8.0_atr5.0_dev-1.0	202606	8	4	5	-0.0844	-1.2064	0.3750	8255900.0000	16514276.7700	-59900.0000	-83349.2050	23449.2050	0.4999	0.3915
w3_take3.0_stop8.0_atr5.0_dev-1.0	202607	3	2	1	0.0936	-0.3950	0.3333	4319840.0000	6482652.2520	41480.0000	36418.5860	5061.4140	0.6664	0.1220
w3_take3.0_stop8.0_atr5.0_dev-1.0	202608	43	30	25	0.0269	-0.9544	0.3721	62815950.0000	89675649.3300	305900.0000	185101.7000	120798.3000	0.7005	0.3949
w3_take3.0_stop8.0_atr5.0_dev-1.0	202609	79	52	58	0.0499	-0.8043	0.3924	109064050.0000	166422909.6925	585600.0000	304194.1750	281405.8250	0.6553	0.4805
w3_take3.5_stop0.0_atr4.0_dev-1.0	202509	65	40	33	-0.0147	-0.6711	0.2615	83516970.0000	135189515.3860	44670.0000	-113453.7965	158123.7965	0.6178	3.5398
w3_take3.5_stop0.0_atr4.0_dev-1.0	202510	73	42	40	0.0726	-0.6353	0.3562	87765500.0000	152681548.7975	833530.0000	639417.3155	194112.6845	0.5748	0.2329
w3_take3.5_stop0.0_atr4.0_dev-1.0	202511	67	40	45	0.1146	-0.6803	0.4328	85195500.0000	142781564.0225	1198100.0000	975435.4750	222664.5250	0.5967	0.1858
w3_take3.5_stop0.0_atr4.0_dev-1.0	202512	125	74	69	-0.0817	-0.7955	0.1920	156184750.0000	264493328.0490	-943630.0000	-1276019.0795	332389.0795	0.5905	0.3522
w3_take3.5_stop0.0_atr4.0_dev-1.0	202601	111	69	73	0.1227	-0.4843	0.4595	146162900.0000	236033269.6805	2112240.0000	1751704.6380	360535.3620	0.6192	0.1707
w3_take3.5_stop0.0_atr4.0_dev-1.0	202602	45	27	25	0.2212	-0.2217	0.4222	57054990.0000	95375594.1935	1248230.0000	1123512.1235	124717.8765	0.5982	0.0999
w3_take3.5_stop0.0_atr4.0_dev-1.0	202603	12	4	8	-0.7378	-6.2799	0.0833	8578900.0000	25356002.8300	-1058140.0000	-1094443.5890	36303.5890	0.3383	0.0343
w3_take3.5_stop0.0_atr4.0_dev-1.0	202604	32	18	19	-0.0012	-0.6227	0.2500	38209930.0000	68119576.4040	114070.0000	20740.4605	93329.5395	0.5609	0.8182
w3_take3.5_stop0.0_atr4.0_dev-1.0	202605	24	18	19	0.2160	-0.7125	0.5833	37496950.0000	50518626.6575	730750.0000	638304.6225	92445.3775	0.7422	0.1265
w3_take3.5_stop0.0_atr4.0_dev-1.0	202606	4	2	3	-0.4583	-3.3369	0.2500	4127200.0000	8369455.2300	-210400.0000	-224402.6800	14002.6800	0.4931	0.0666
w3_take3.5_stop0.0_atr4.0_dev-1.0	202608	6	5	2	-0.0475	-1.3281	0.1667	9968200.0000	12060208.7600	-21600.0000	-31094.4200	9494.4200	0.8265	0.4396
w3_take3.5_stop0.0_atr4.0_dev-1.0	202609	43	28	31	-0.0013	-0.8043	0.3256	59019950.0000	90531127.6325	50300.0000	-98940.0300	149240.0300	0.6519	2.9670
w3_take3.5_stop0.0_atr4.5_dev-1.0	202509	74	45	37	-0.0316	-0.7441	0.2432	93567770.0000	153313833.6260	-105830.0000	-282193.0615	176363.0615	0.6103	1.6665
w3_take3.5_stop0.0_atr4.5_dev-1.0	202510	88	54	53	0.0860	-0.6139	0.3977	112435480.0000	184033210.8415	1180930.0000	924775.4515	256154.5485	0.6110	0.2169
w3_take3.5_stop0.0_atr4.5_dev-1.0	202511	93	54	59	0.0211	-0.7576	0.3656	114308250.0000	196972891.5025	578400.0000	290013.0550	288386.9450	0.5803	0.4986
w3_take3.5_stop0.0_atr4.5_dev-1.0	202512	152	89	83	-0.0834	-0.9441	0.1776	186432950.0000	318916090.2390	-1160230.0000	-1557502.5995	397272.5995	0.5846	0.3424
w3_take3.5_stop0.0_atr4.5_dev-1.0	202601	157	98	101	0.1056	-0.5489	0.4395	204972300.0000	329239448.5105	2519440.0000	2028469.0080	490970.9920	0.6226	0.1949
w3_take3.5_stop0.0_atr4.5_dev-1.0	202602	80	54	47	0.2155	-0.3607	0.4625	113253290.0000	168565471.0285	2271130.0000	2038511.5585	232618.4415	0.6719	0.1024
w3_take3.5_stop0.0_atr4.5_dev-1.0	202603	29	11	21	-0.8088	-6.5163	0.1034	23023200.0000	60351651.3900	-2792340.0000	-2886561.7290	94221.7290	0.3815	0.0337
w3_take3.5_stop0.0_atr4.5_dev-1.0	202604	50	28	29	0.0393	-0.4857	0.3200	58553380.0000	104606698.6515	442570.0000	301635.6905	140934.3095	0.5597	0.3184
w3_take3.5_stop0.0_atr4.5_dev-1.0	202605	39	28	30	0.1170	-1.3043	0.5385	58855200.0000	82543629.6875	707000.0000	560632.6200	146367.3800	0.7130	0.2070
w3_take3.5_stop0.0_atr4.5_dev-1.0	202606	6	3	4	-0.2144	-2.9092	0.3333	6160400.0000	12436465.1900	-138900.0000	-157732.7650	18832.7650	0.4953	0.1356
w3_take3.5_stop0.0_atr4.5_dev-1.0	202608	22	15	10	0.0888	-1.2436	0.3182	30713500.0000	45122567.3700	278800.0000	230726.2800	48073.7200	0.6807	0.1724
w3_take3.5_stop0.0_atr4.5_dev-1.0	202609	56	34	39	-0.0191	-0.8851	0.3214	71696350.0000	118024150.9675	-106700.0000	-294538.9500	187838.9500	0.6075	1.7604
w3_take3.5_stop0.0_atr5.0_dev-1.0	202509	85	52	43	-0.0137	-0.8130	0.2588	108031470.0000	175818108.7610	75120.0000	-129980.2940	205100.2940	0.6145	2.7303
w3_take3.5_stop0.0_atr5.0_dev-1.0	202510	102	63	62	0.0734	-0.6139	0.4020	131564420.0000	213909971.6835	1211440.0000	911238.4730	300201.5270	0.6150	0.2478
w3_take3.5_stop0.0_atr5.0_dev-1.0	202511	131	76	82	0.0036	-0.9909	0.3511	158606262.0000	273350058.3593	528888.0000	133788.5782	395099.4218	0.5802	0.7470
w3_take3.5_stop0.0_atr5.0_dev-1.0	202512	162	98	91	-0.0853	-0.9533	0.1975	205141450.0000	339913039.3090	-1260130.0000	-1696014.1145	435884.1145	0.6035	0.3459
w3_take3.5_stop0.0_atr5.0_dev-1.0	202601	180	113	116	0.0934	-0.5897	0.4278	235241800.0000	375548193.7805	2627140.0000	2067095.6930	560044.3070	0.6264	0.2132
w3_take3.5_stop0.0_atr5.0_dev-1.0	202602	102	66	59	0.1903	-0.4757	0.4314	138558090.0000	214983232.6485	2595230.0000	2303500.0335	291729.9665	0.6445	0.1124
w3_take3.5_stop0.0_atr5.0_dev-1.0	202603	42	19	29	-0.6456	-6.7477	0.1190	39521200.0000	87410609.6250	-3191390.0000	-3322602.3415	131212.3415	0.4521	0.0411
w3_take3.5_stop0.0_atr5.0_dev-1.0	202604	74	44	46	0.0879	-0.4819	0.3919	91859180.0000	154783123.9865	1101070.0000	877252.0755	223817.9245	0.5935	0.2033
w3_take3.5_stop0.0_atr5.0_dev-1.0	202605	57	41	43	0.0583	-1.3514	0.4912	84928000.0000	118148669.6425	628900.0000	422733.0950	206166.9050	0.7188	0.3278
