variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
c_take1.2_stop5.0_f_atr6_devm3	202607	23	47	36	0.1044	-1.8933	0.6522	95784400.0000	47240174.9635	461820.0000	292948.8220	168871.1780	2.0276	0.3657
c_take1.2_stop5.0_f_atr6_devm3	202608	60	94	62	0.1506	-1.3285	0.7000	198144350.0000	126826171.0725	1458100.0000	1153359.4150	304740.5850	1.5623	0.2090
c_take1.2_stop5.0_f_atr6_devm3	202609	84	134	93	0.1572	-1.3479	0.6786	278544450.0000	176160570.1225	2130850.0000	1678393.2375	452456.7625	1.5812	0.2123
c_take1.2_stop5.0_f_devm3	202509	94	126	60	0.0948	-1.0519	0.4149	265023490.0000	197202195.8930	1438805.0000	1142283.6413	296521.3587	1.3439	0.2061
c_take1.2_stop5.0_f_devm3	202510	157	262	181	0.1654	-1.3015	0.6943	555330740.0000	334289635.9250	4228735.0000	3336127.7288	892607.2712	1.6612	0.2111
c_take1.2_stop5.0_f_devm3	202511	250	412	281	0.1254	-1.7254	0.5920	863732182.0000	526494977.4022	5354171.0000	3982293.7078	1371877.2922	1.6405	0.2562
c_take1.2_stop5.0_f_devm3	202512	220	318	198	0.1068	-1.1789	0.5545	665822602.0000	462659008.4430	4000275.0000	3037171.3498	963103.6502	1.4391	0.2408
c_take1.2_stop5.0_f_devm3	202601	235	409	303	0.1572	-1.1940	0.7064	855519500.0000	493614511.0720	6156420.0000	4688399.6800	1468020.3200	1.7332	0.2385
c_take1.2_stop5.0_f_devm3	202602	195	327	217	0.1552	-1.2739	0.6923	674851170.0000	406820323.8965	4781045.0000	3744337.1172	1036707.8828	1.6588	0.2168
c_take1.2_stop5.0_f_devm3	202603	237	485	355	0.0004	-3.3510	0.5443	1004167931.0000	492940464.9803	1876743.0000	177872.9258	1698870.0742	2.0371	0.9052
c_take1.2_stop5.0_f_devm3	202604	134	219	145	0.1015	-1.3243	0.5522	456850210.0000	281151046.3320	2453250.0000	1748163.7355	705086.2645	1.6249	0.2874
c_take1.2_stop5.0_f_devm3	202605	205	345	267	0.0536	-2.1834	0.6049	711509625.0000	425786343.3727	2558340.0000	1284057.1385	1274282.8615	1.6710	0.4981
c_take1.2_stop5.0_f_devm3	202606	125	255	215	0.0139	-3.1365	0.5840	516752370.0000	256029098.6050	1242340.0000	238371.3060	1003968.6940	2.0183	0.8081
c_take1.2_stop5.0_f_devm3	202607	65	145	120	0.0267	-2.5751	0.6000	300498195.0000	136250529.5143	774705.0000	200375.9658	574329.0342	2.2055	0.7414
c_take1.2_stop5.0_f_devm3	202608	90	157	109	0.1537	-1.4572	0.7222	326729745.0000	187667610.9198	2290580.0000	1762451.0115	528128.9885	1.7410	0.2306
c_take1.2_stop5.0_f_devm3	202609	152	257	185	0.1072	-1.5842	0.6645	536439620.0000	320437168.3665	2978940.0000	2081990.5050	896949.4950	1.6741	0.3011
