variant	month	n_days	n_buy_fills	n_sell_fills	mean_r	mae_med	win_rate	turnover	deployed	gross	net	cost	turnover_x	cost_share
w2_take2.0_stop5.0_atr5.0_dev-1.0	202606	10	5	6	-0.2633	-2.7072	0.2000	10466400.0000	20935939.9200	-299200.0000	-327218.8600	28018.8600	0.4999	0.0936
w2_take2.0_stop5.0_atr5.0_dev-1.0	202607	3	4	3	0.2275	-0.3950	1.0000	8659940.0000	6513026.8075	104030.0000	88875.2185	15154.7815	1.3296	0.1457
w2_take2.0_stop5.0_atr5.0_dev-1.0	202608	49	36	31	0.0124	-1.1628	0.3673	75695100.0000	102695752.0525	256300.0000	105777.1100	150522.8900	0.7371	0.5873
w2_take2.0_stop5.0_atr5.0_dev-1.0	202609	88	66	72	0.0436	-0.9294	0.4432	138496650.0000	185456964.3725	553850.0000	205003.2975	348846.7025	0.7468	0.6299
w2_take2.0_stop6.0_atr3.5_dev-1.0	202509	53	36	31	0.0057	-0.6917	0.3396	75590220.0000	110873768.5710	209870.0000	60280.0635	149589.9365	0.6818	0.7128
w2_take2.0_stop6.0_atr3.5_dev-1.0	202510	61	39	40	0.0658	-1.0217	0.4426	82444000.0000	129319695.0450	704330.0000	508122.7605	196207.2395	0.6375	0.2786
w2_take2.0_stop6.0_atr3.5_dev-1.0	202511	41	30	31	0.0565	-0.6169	0.5122	64252690.0000	88080290.0620	451490.0000	297677.6495	153812.3505	0.7295	0.3407
w2_take2.0_stop6.0_atr3.5_dev-1.0	202512	109	69	63	-0.0737	-0.7955	0.2202	145997430.0000	230860383.8640	-689150.0000	-993779.6055	304629.6055	0.6324	0.4420
w2_take2.0_stop6.0_atr3.5_dev-1.0	202601	100	75	79	0.0862	-0.5949	0.5000	159508250.0000	213275056.4605	1514790.0000	1124925.3505	389864.6495	0.7479	0.2574
w2_take2.0_stop6.0_atr3.5_dev-1.0	202602	29	16	20	0.1648	-0.3454	0.5172	34273340.0000	62309735.0585	637460.0000	537232.4940	100227.5060	0.5500	0.1572
w2_take2.0_stop6.0_atr3.5_dev-1.0	202603	5	4	3	-0.5293	-5.4422	0.2000	8577300.0000	10536980.3100	-315200.0000	-328895.7100	13695.7100	0.8140	0.0435
w2_take2.0_stop6.0_atr3.5_dev-1.0	202604	24	15	15	0.0038	-0.6858	0.2917	31633500.0000	50766313.8050	83200.0000	10001.1800	73198.8200	0.6231	0.8798
w2_take2.0_stop6.0_atr3.5_dev-1.0	202605	17	12	14	0.0417	-1.3514	0.5294	25480700.0000	36404359.8350	162150.0000	93602.0075	68547.9925	0.6999	0.4227
w2_take2.0_stop6.0_atr3.5_dev-1.0	202608	3	2	1	-0.3804	-0.6884	0.0000	3772000.0000	5370805.5000	-106000.0000	-109447.5000	3447.5000	0.7023	0.0325
w2_take2.0_stop6.0_atr3.5_dev-1.0	202609	22	15	16	0.0707	-0.9165	0.3636	31754000.0000	46846925.9850	185350.0000	106917.0975	78432.9025	0.6778	0.4232
w2_take2.0_stop6.0_atr4.0_dev-1.0	202509	70	47	40	0.0059	-0.7028	0.3286	98409420.0000	145941827.9910	254170.0000	61548.8785	192621.1215	0.6743	0.7578
